Parcel_No,SalePrice,PricePerSq,LivingArea,Style,GROSS_AREA,NUM_FLOORS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_KITCH,R_AC,R_FPLACE,LU,OWN_OCC,R_BLDG_STY,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RM,R_HEAT_TYP,YR_BUILT,Latitude,Longitude
1800930000,350000,90.72,3858,Conventional,5796,3,9,3,0,3,N,0,R3,N,CV,H,M,18,F,1905,42.2778,-71.09246
1801289000,442000,216.24,2044,Two Fam Stack,3486,2,4,2,0,2,N,0,R2,N,TF,H,W,10,W,1910,42.26391,-71.10011
1801318000,240000,329.22,729,Cape,1736,1,1,1,0,1,N,1,R1,Y,CP,G,M,4,W,1947,42.26312,-71.10049
1801427000,340000,319.85,1063,Cape,2255,1.5,3,1,0,1,N,0,R1,N,CP,G,A,6,F,1925,42.26143,-71.10346
1801442000,426000,126.71,3618,Conventional,4798,2,6,3,0,2,N,0,R2,N,CV,G,M,13,W,1925,42.26127,-71.10212
1801481000,315000,325.41,968,Ranch,2008,1,4,2,0,1,N,1,R1,N,RN,G,M,8,W,1963,42.26238,-71.1045
1801619000,482000,132.13,3648,Decker,6584,3,6,3,0,3,N,0,R3,N,DK,F,A,18,F,1905,42.26526,-71.09962
1801671000,355000,144.07,2464,Two Fam Stack,4068,2,5,2,0,2,N,0,R2,N,TF,H,M,11,W,1905,42.2675,-71.09718
1801736000,490000,213.88,2291,Two Fam Stack,3922,2,4,2,0,2,N,0,R2,N,TF,H,W,10,W,1915,42.26739,-71.09846
1801802031,410000,214.1,0,Colonial,0,0,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.268138,-71.09872
1801808000,385000,114.79,3354,Decker,5018,3,6,3,0,3,N,0,R3,N,DK,F,P,15,W,1910,42.26927,-71.09812
1801905000,430000,162.14,2652,Two Fam Stack,4278,2,5,2,0,2,N,0,R2,Y,TF,H,M,10,W,1915,42.27209,-71.09889
1801966000,460000,186.39,2468,Two Fam Stack,4096,2,6,3,0,2,N,0,R2,N,TF,H,W,13,W,1928,42.2691,-71.10124
1802049000,265000,212.34,1248,Semi?Det,1872,2,3,1,1,1,N,0,R1,N,SD,G,M,5,E,1987,42.2693,-71.10323
1802173000,300000,161.03,2122,Raised Ranch,2316,1,3,1,1,1,N,1,R1,Y,RR,G,M,5,F,1950,42.27342,-71.09915
1802217000,335000,194.65,1721,Split Level,2472,1,3,1,1,1,C,1,R1,Y,SL,G,M,6,F,1957,42.27392,-71.09997
1802258000,299000,222.47,1344,Colonial,2108,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1925,42.27108,-71.10106
1802751060,245000,225.81,1085,Ranch,2170,1,3,1,0,1,N,0,R1,Y,RN,G,M,6,F,1956,42.27131,-71.10192
1802798001,280000,194.71,1438,Colonial,2626,2,3,1,1,1,N,1,R1,N,CL,G,W,7,W,1950,42.2756,-71.10055
1802975000,295000,265.29,1112,Ranch,2396,1,3,1,1,2,N,1,R1,N,RN,G,M,6,W,1950,42.27679,-71.09888
1803056000,510000,144.56,3528,Conventional,4795,3,8,3,0,3,N,0,R3,N,CV,L,M,17,W,1905,42.27627,-71.09393
1803237000,276550,207.62,1332,Colonial,2121,2,3,1,1,1,N,0,R1,N,CL,G,M,6,W,1930,42.2798,-71.09808
1803243000,525000,142.97,3672,Decker,5313,3,9,3,0,3,N,0,R3,N,DK,F,M,17,F,1900,42.27934,-71.09678
1803374000,258000,223.96,1152,Cape,2536,1,4,1,1,1,N,1,R1,N,CP,G,W,6,W,1950,42.27393,-71.10847
1803436000,340250,380.59,894,Cape,1888,1,3,1,1,1,N,1,R1,Y,CP,G,W,7,W,1950,42.2726,-71.10883
1803455000,0,0,1977,Unknown,3294,2,4,1,1,1,N,1,R1,Y,CL,G,F,7,W,1991,42.2718,-71.1087
1803520000,310000,313.77,988,Ranch,1976,1,2,1,0,1,N,0,R1,Y,RN,G,A,6,F,1950,42.27108,-71.108
1803558000,245000,212.31,1154,Cape,2598,1,2,1,0,1,C,0,R1,N,CP,G,A,6,F,1950,42.27071,-71.1073
1803912000,218704,148.88,1469,Cape,2672,1.5,3,2,0,1,N,1,R1,N,CP,G,M,6,W,1950,42.2662,-71.10697
1803989000,360000,257.14,1400,Cape,3066,1,5,2,1,1,N,0,R1,Y,CP,G,M,8,W,1925,42.26933,-71.10978
1804171004,360000,219.51,1640,Colonial,2976,2,3,1,2,1,N,1,R1,Y,CL,G,M,7,W,1949,42.265592,-71.109993
1804204000,292000,278.89,1047,Cape,1878,1.5,3,1,0,1,N,1,R1,N,CP,S,M,7,W,1940,42.26715,-71.11003
1804295000,535000,176.68,3028,Conventional,5061,2,6,2,0,2,N,0,R2,N,CV,H,M,12,W,1900,42.26414,-71.10917
1804333000,329000,174.63,1884,Two Fam Stack,2892,2,3,2,0,2,N,0,R2,N,TF,H,P,11,F,1930,42.26471,-71.10637
1804450000,350000,261.39,1339,Colonial,2398,1.5,3,1,1,1,N,0,R1,Y,CL,G,W,7,F,1910,42.2585,-71.1174
1804491000,685000,238.1,2877,Colonial,4503,2,5,2,0,1,C,0,R1,Y,CL,G,M,9,W,1900,42.28469,-71.1289
1804578000,550000,340.14,1617,Colonial,2772,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1900,42.28204,-71.13134
1804581000,421000,273.02,1542,Colonial,2367,2,3,1,1,1,N,1,R1,N,CL,G,A,5,W,1905,42.28187,-71.13173
1804605000,516000,346.77,1488,Colonial,2394,2,3,1,1,1,N,0,R1,Y,CL,G,M,7,W,1920,42.28159,-71.13061
1804617000,625000,272.09,2058,Colonial,3490,2,4,1,1,1,N,0,R1,Y,CL,G,M,8,F,1890,42.2822,-71.1306
1804627000,660000,260.05,2538,Two Fam Stack,4199,2,5,2,0,2,N,0,R2,Y,TF,H,W,11,W,1880,42.281894,-71.128302
1804634000,300000,206.9,1450,Colonial,2306,2,3,1,0,1,N,0,R1,Y,CL,G,P,6,F,1900,42.28123,-71.1292
1804717000,325000,245.84,1322,Colonial,2127,2,3,1,1,1,N,0,R1,N,CL,G,M,6,W,1860,42.28022,-71.12548
1804720000,540000,344.39,1350,Colonial,2438,2,3,1,0,1,N,0,R1,N,CL,G,F,7,W,1920,42.28031,-71.12505
1804794003,345000,220.03,1568,Colonial,2416,2,3,1,1,1,N,0,R1,Y,CL,G,W,8,W,1958,42.27394,-71.12181
1804831000,375000,306.37,1224,Cape,2288,1.5,3,1,0,1,N,0,R1,Y,CP,G,M,6,W,1955,42.2737,-71.12301
1804861002,420000,343.14,1224,Cape,2190,1.5,4,2,0,1,N,0,R1,N,CP,G,M,6,F,1986,42.27362,-71.12169
1804882000,400000,264.9,1510,Cape,2724,1.5,3,2,0,1,N,1,R1,Y,CP,G,W,6,F,1950,42.27617,-71.12457
1804884000,447000,556.66,835,Bungalow,1820,1,2,1,0,1,N,0,R1,N,BW,H,W,4,W,1920,42.27593,-71.12431
1804890000,450000,229.59,1960,Two Fam Stack,3015,2,6,2,0,2,N,0,R2,Y,TF,H,M,10,W,1964,42.27666,-71.12622
1804998000,655000,352.91,1856,Colonial,3011,2,3,1,0,1,N,0,R1,N,CL,G,M,7,F,1904,42.28123,-71.13002
1805013000,645000,199.32,3236,Colonial,4161,2,3,2,1,1,C,1,R1,Y,CL,H,M,8,W,1998,42.28063,-71.13129
1805062000,550000,369.13,1490,Colonial,2544,2,3,1,0,1,N,0,R1,Y,CL,L,M,7,W,1915,42.28025,-71.13204
1805092000,461000,212.25,2172,Two Fam Stack,3618,2,6,2,0,2,N,0,R2,N,TF,G,W,12,W,1924,42.27958,-71.13384
1805095000,395000,342.88,1152,Ranch,2374,1,2,1,0,1,C,1,R1,Y,RN,G,M,5,W,1915,42.27987,-71.1336
1805147000,505000,154.72,3264,Conventional,5764,2,5,2,0,2,N,0,R2,Y,CV,H,W,13,W,1906,42.27967,-71.13462
1805157000,590000,179.55,3286,Conventional,5092,3,6,2,0,2,N,0,R2,Y,CV,G,M,12,W,1927,42.278856,-71.133449
1805211000,350000,296.61,1180,Ranch,2360,1,2,2,0,1,N,2,R1,Y,RN,G,W,5,F,1962,42.27797,-71.13378
1805228000,438000,354.37,1236,Cape,2282,1,3,2,0,1,N,1,R1,N,CP,G,M,6,W,1957,42.2762,-71.13267
1805296000,395000,300.15,1316,Colonial,2132,2,3,1,0,1,N,0,R1,Y,CL,G,W,6,W,1920,42.277001,-71.132057
1805373000,580000,306.88,1890,Conventional,3330,2.5,6,3,0,3,N,0,R3,N,CV,G,A,14,W,1915,42.27723,-71.13076
1805376001,375000,360.58,1040,Ranch,1884,1,2,1,0,1,N,0,R1,Y,RN,G,W,5,W,1950,42.27663,-71.12988
1805472000,427000,402.45,1061,Cape,2096,1.5,3,1,0,1,N,1,R1,Y,CP,G,W,6,W,1910,42.27899,-71.13216
1805531000,344000,181.91,1891,Bungalow,3413,1,2,2,0,1,N,0,R1,Y,BW,H,W,6,W,1925,42.27755,-71.13063
1805618000,465000,269.1,1440,Colonial,2340,2,3,1,0,1,N,0,R1,Y,CL,G,M,7,W,1900,42.27873,-71.13107
1805729000,465000,361.02,1288,Ranch,2576,1,3,1,1,1,N,2,R1,Y,RN,G,M,7,W,1950,42.27449,-71.12534
1805742000,487500,363.26,1342,Bungalow,2956,1,3,1,0,1,N,0,R1,Y,BW,G,F,6,W,1935,42.27354,-71.12481
1805793000,375000,363.72,1031,Ranch,2102,1,2,1,1,1,C,1,R1,Y,RN,G,M,7,F,1961,42.27217,-71.13145
1805858000,345000,285.36,1209,Cape,2233,1.5,3,1,0,1,C,0,R1,Y,CP,G,M,6,F,1941,42.26945,-71.13123
1806067000,336000,305.45,1100,Raised Ranch,2277,1,3,1,1,1,N,0,R1,Y,RR,G,M,7,E,1964,42.27525,-71.13364
1806090000,364000,338.6,1075,Cape,2430,1,3,1,0,1,N,1,R1,Y,CP,G,M,7,W,1955,42.27438,-71.13294
1806132000,365000,392.9,929,Cape,2014,1,3,1,0,1,C,1,R1,N,CP,G,M,5,F,1930,42.26904,-71.13208
1806139000,460000,221.15,2080,Two Fam Stack,3372,2,4,2,0,2,N,1,R2,N,TF,H,M,10,W,1935,42.28295,-71.1117
1806174000,291000,285.85,1018,Cape,1838,1.5,3,1,0,1,N,0,R1,Y,CP,G,M,7,W,1910,42.27948,-71.11385
1806193001,276000,284.83,969,Semi?Det,1518,2,2,1,0,1,N,0,R1,N,SD,G,M,4,F,1965,42.280154,-71.113808
1806238004,440000,267.8,1643,Colonial,3005,2,4,1,1,1,N,1,R1,Y,CL,G,M,8,W,1962,42.28323,-71.11731
1806261000,485000,275.88,1758,Conventional,3225,2,4,2,1,2,N,0,R2,Y,CV,G,W,8,F,1900,42.28272,-71.1173
1806282002,417500,377.15,1107,Ranch,2326,1,5,1,1,1,N,2,R1,N,RN,H,B,10,W,1960,42.28127,-71.11685
1806336000,320000,188.68,1696,Bungalow,3927,1,3,1,1,1,N,0,R1,Y,BW,H,M,7,W,1915,42.28057,-71.118
1806343000,534000,188.16,2838,Conventional,4666,2.5,5,3,0,3,N,0,R3,N,CV,G,M,13,W,1900,42.28091,-71.11856
1806502000,362000,359.13,1008,Ranch,2226,1,3,2,0,1,N,1,R1,Y,RN,G,M,7,W,1970,42.28566,-71.11481
1806714000,433000,253.22,1710,Colonial,2912,2,4,1,1,1,N,0,R1,Y,CL,G,W,7,W,1890,42.27702,-71.11758
1806717000,390000,285.71,1365,Bungalow,3176,1,4,3,0,1,N,0,R1,N,BW,G,W,7,W,1920,42.27662,-71.11753
1806873000,335000,279.63,1198,Cape,2612,1,2,1,0,1,N,1,R1,N,CP,G,M,4,F,1963,42.27502,-71.11768
1807172000,365000,266.03,1372,Colonial,2280,2,4,1,1,1,N,1,R1,Y,CL,G,M,7,F,1935,42.26833,-71.11239
1807258000,390000,240.74,1600,Colonial,2524,2,4,2,1,1,C,1,R1,Y,CL,G,F,7,F,2003,42.27224,-71.11225
1807310009,349000,215.43,1620,Colonial,2400,2,3,1,1,1,N,1,R1,Y,CL,G,M,6,F,1961,42.26944,-71.11661
1807310013,320000,242.79,1318,Cape,2367,1.5,3,2,1,1,N,0,R1,Y,CP,G,M,6,W,1963,42.26969,-71.11696
1807311002,340000,257.97,1318,Cape,2358,1.5,3,1,1,1,N,0,R1,Y,CP,G,M,6,W,1963,42.27023,-71.1173
1807332000,330000,306.98,1075,Cape,2322,1,3,2,0,1,C,0,R1,N,CP,G,M,7,F,1949,42.27435,-71.11756
1807413000,345000,497.12,694,Cape,1344,1.5,2,1,0,1,N,0,R1,Y,CP,G,M,4,W,1915,42.27365,-71.11071
1807510000,330000,165,2000,Conventional,3537,2,4,2,0,2,N,0,R2,N,CV,G,P,9,W,1900,42.26226,-71.11128
1807718000,510000,142.02,3591,Conventional,5186,3,6,3,0,3,N,0,R3,N,CV,M,M,15,W,1920,42.26442,-71.12096
1807878000,371500,327.6,1134,Bungalow,2268,1,3,1,0,1,N,0,R1,N,BW,H,A,7,W,1920,42.26817,-71.11663
1807953000,505000,130.09,3882,Decker,5698,3,9,3,0,3,N,0,R3,N,DK,F,M,15,W,1905,42.26755,-71.1212
1807954000,520000,148.4,3504,Decker,5194,3,9,3,0,3,C,0,R3,N,DK,F,M,15,W,1905,42.26747,-71.1212
1808016000,350000,113.34,3088,Conventional,5231,2,6,2,0,2,N,1,R2,Y,CV,G,M,14,W,1910,42.26314,-71.12199
1808042000,485000,182.06,2664,Conventional,4323,2,4,2,1,2,N,0,R2,Y,CV,G,M,10,W,1900,42.26342,-71.12118
1808072000,285000,207.73,1372,Colonial,2293,1.5,4,1,1,1,N,0,R1,Y,CL,G,M,9,W,1920,42.2613,-71.12114
1808079000,360000,253.88,1418,Colonial,2350,2,3,2,0,1,N,0,R1,Y,CL,M,F,9,W,1900,42.26188,-71.12171
1808123000,427500,208.74,2048,Two Fam Stack,3134,2,4,2,0,2,N,0,R2,N,TF,H,M,8,F,1905,42.26238,-71.119
1808169000,285000,135.91,2097,Colonial,3713,2,3,1,0,1,N,0,R1,Y,CL,G,A,10,W,1910,42.26072,-71.11767
1808246000,491000,209.83,2340,Two Fam Stack,3930,2,5,2,0,2,N,0,R2,Y,TF,G,M,11,W,1929,42.266665,-71.124757
1808255000,482500,215.79,2236,Two Fam Stack,3718,2,4,4,0,2,N,0,R2,N,TF,G,M,10,W,1927,42.26549,-71.12522
1808356000,437000,357.03,1224,Cape,2222,1.5,3,1,1,1,N,1,R1,Y,CP,G,M,6,W,1958,42.27225,-71.12472
1808362000,269000,311.34,864,Ranch,1728,1,2,1,0,1,N,0,R1,Y,RN,G,M,5,W,1961,42.27156,-71.12484
1808430000,365000,240.92,1515,Cape,3053,1.5,3,2,0,1,N,0,R1,Y,CP,G,W,6,W,1957,42.26617,-71.12716
1808437000,322000,329.92,976,Ranch,1977,1,3,1,0,1,N,1,R1,Y,RN,G,M,5,W,1955,42.26579,-71.12602
1808511000,365000,279.48,1306,Cape,2894,1.5,3,1,1,1,N,1,R1,Y,CP,G,M,5,W,1955,42.26775,-71.12831
1808517004,399000,325.98,1224,Cape,2359,1.5,3,2,0,1,N,0,R1,N,CP,G,M,7,W,1960,42.27173,-71.12574
1808518001,407000,282.64,1440,Colonial,2424,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,F,1960,42.26817,-71.12612
1808521003,489000,332.65,1470,Colonial,2286,2,4,1,1,1,C,1,R1,Y,CL,G,W,6,F,1965,42.27066,-71.12858
1808523002,420000,343.14,1224,Colonial,2072,2,2,1,0,1,C,1,R1,N,CL,L,M,5,W,1926,42.27175,-71.12783
1808547000,359000,274.89,1306,Cape,2344,1.5,2,1,0,1,N,1,R1,N,CP,G,M,5,W,1956,42.26763,-71.12923
1808575000,378000,237.89,1589,Cape,2390,1.5,3,2,1,1,N,0,R1,Y,CP,G,M,6,F,1958,42.27044,-71.12834
1808577000,350000,406.5,861,Ranch,1542,1,3,1,1,1,N,0,R1,Y,RN,H,M,5,F,1940,42.27016,-71.12836
1808582000,334000,315.09,1060,Cape,1882,1.5,4,1,0,1,C,0,R1,Y,CP,G,M,6,F,1941,42.26981,-71.1293
1808629000,320000,402.01,796,Bungalow,1672,1,2,1,0,1,N,0,R1,Y,BW,H,M,4,F,1940,42.26836,-71.13
1808682000,400000,313.97,1274,Colonial,2080,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1964,42.26582,-71.12839
1808683001,360000,318.02,1132,Raised Ranch,2560,1,3,1,1,1,N,2,R1,Y,RR,G,M,8,W,1964,42.26563,-71.12864
1808687000,430000,206.93,2078,Two Fam Stack,3237,2,4,2,0,2,N,2,R2,Y,TF,G,W,10,W,1963,42.26622,-71.12921
1808715010,429000,231.39,1854,Colonial,2988,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,F,1995,42.26709,-71.12808
1808751000,386000,264.75,1458,Conventional,2619,1.5,3,1,0,1,N,0,R1,Y,CV,G,M,7,W,1920,42.25666,-71.11748
1808776000,383000,286.46,1337,Conventional,2781,1.5,3,2,0,1,C,0,R1,Y,CV,G,F,6,F,1920,42.25673,-71.11829
1808886000,469000,180.11,2604,Victorian,4499,2,4,2,2,3,N,1,R1,Y,VT,G,P,9,W,1920,42.26063,-71.1231
1808900000,395000,148.16,2666,Colonial,4554,2,6,1,1,1,N,0,R1,Y,CL,H,M,13,W,1895,42.26022,-71.12153
1808902000,325000,148.2,2193,Colonial,4134,2,4,1,0,1,N,0,R1,Y,CL,G,M,10,F,1910,42.25997,-71.12113
1808921000,325000,75.23,4320,Conventional,6464,3,6,3,0,3,N,0,R3,N,CV,M,M,12,W,1910,42.25869,-71.12115
1808935000,450000,199.12,2260,Conventional,3884,2,4,2,0,2,N,0,R2,Y,CV,G,F,8,W,1885,42.25908,-71.123
1809002000,385000,168.27,2288,Two Fam Stack,3692,2,5,2,0,2,N,0,R2,N,TF,G,W,11,W,1928,42.256046,-71.119958
1809031000,440000,221.11,1990,Colonial,3400,2,4,2,1,1,C,0,R1,N,CL,G,M,8,F,2013,42.2555,-71.119385
1809053000,410000,130.53,3141,Conventional,4146,3,5,4,0,3,N,0,R3,Y,CV,M,A,12,F,1899,42.25412,-71.12055
1809241000,375000,255.8,1466,Conventional,2793,2,4,2,0,2,N,0,R2,N,CV,G,W,9,S,1900,42.24995,-71.12372
1809248000,280000,248.67,1126,Colonial,2052,2,4,1,0,1,N,0,R1,Y,CL,G,M,6,W,1905,42.24982,-71.12351
1809417000,399000,159.86,2496,Conventional,4336,2,4,2,0,2,N,0,R2,N,CV,G,M,11,F,1900,42.24782,-71.12819
1809426000,464900,125.21,3713,Duplex,6472,2,6,2,2,2,N,0,R2,Y,DX,G,M,12,F,1900,42.246954,-71.128484
1809496000,372000,369.05,1008,Cape,2256,1,3,1,0,1,N,1,R1,Y,CP,G,M,6,W,1950,42.23584,-71.13276
1809497000,381000,224.12,1700,Colonial,2906,2,3,1,1,1,N,1,R1,Y,CL,G,W,9,W,1910,42.23572,-71.13284
1809570000,522500,284.9,1834,Colonial,3433,2,3,1,1,1,N,0,R1,Y,CL,H,F,6,W,1900,42.232835,-71.132596
1809580000,525000,266.77,1968,Two Fam Stack,3016,2,6,2,0,2,N,0,R2,N,TF,H,M,11,F,1950,42.23257,-71.1316
1809607000,426000,280.45,1519,Conventional,2839,2,3,1,0,1,N,0,R1,Y,CV,G,M,7,W,1929,42.23395,-71.13035
1809628000,455000,297.39,1530,Cape,2826,1.5,4,2,0,1,N,1,R1,Y,CP,G,W,7,W,1955,42.23413,-71.12913
1809675000,535000,182.28,2446,Two Fam Stack,3867,2,4,2,2,2,N,0,R2,Y,TF,G,A,10,E,1910,42.23496,-71.12936
1809679000,444000,336.87,1318,Cape,2325,1.5,2,1,0,1,N,0,R1,N,CP,S,M,4,W,1960,42.23489,-71.12863
1809685003,315000,293.02,1075,Cape,2304,1,3,1,1,1,N,2,R1,Y,CP,G,M,8,W,1960,42.23503,-71.12792
1809732000,529000,272.68,1940,Colonial,3120,2,2,1,1,1,N,0,R1,N,CL,G,M,8,W,1910,42.23561,-71.13066
1809736000,392800,344.56,1140,Ranch,2400,1,3,2,0,1,C,2,R1,Y,RN,G,M,6,W,1960,42.23515,-71.13107
1809806000,320000,256.41,1248,Colonial,2218,2,3,1,0,1,N,1,R1,Y,CL,G,A,8,W,1935,42.23642,-71.12843
1809869000,382000,378.97,1008,Cape,2160,1,2,1,0,1,N,0,R1,N,CP,G,M,6,W,1950,42.24195,-71.1251
1809872011,359000,356.15,1008,Cape,2160,1,3,1,0,1,N,1,R1,Y,CP,G,M,6,F,1950,42.2409,-71.12413
1809872021,375000,306.37,1224,Cape,2342,1.5,3,1,1,1,N,1,R1,Y,CP,G,W,6,F,1950,42.2398,-71.1255
1809895000,368000,300.65,1224,Cape,2160,1.5,3,1,0,1,N,1,R1,Y,CP,G,M,6,F,1953,42.24213,-71.12381
1809930012,394000,169.24,2328,Duplex,3812,2,6,2,1,2,N,0,R2,N,DX,H,M,14,F,1950,42.24163,-71.12214
1810035003,475000,233.76,2032,Two Fam Stack,3080,2,6,2,0,2,N,0,R2,N,TF,H,M,12,F,1945,42.24542,-71.12366
1810100000,415000,183.47,2183,Conventional,3838,2,4,2,1,2,N,0,R2,N,CV,G,M,11,W,1910,42.24683,-71.12246
1810118000,350000,187.77,1864,Two Fam Stack,2963,2,4,2,0,2,N,0,R2,Y,TF,G,A,8,W,1925,42.24799,-71.12281
1810152000,465000,242.19,1920,Two Fam Stack,2880,2,4,2,0,2,N,0,R2,Y,TF,H,M,10,F,1948,42.24426,-71.12292
1810168000,529000,232.02,2280,Two Fam Stack,3600,2,6,2,0,2,N,0,R2,N,TF,H,M,12,F,1948,42.24481,-71.12166
1810203000,294000,246.64,1152,Colonial,1904,2,2,1,0,1,N,0,R1,N,CL,G,W,5,W,1900,42.24644,-71.11958
1810300000,405000,161.03,2515,Conventional,3654,3,5,3,0,3,N,0,R3,N,CV,M,M,12,W,1895,42.24976,-71.12182
1810382000,435000,258.93,1680,Colonial,2949,2,3,1,1,1,N,1,R1,Y,CL,H,M,6,F,1985,42.24687,-71.1175
1810429000,477000,302.47,1577,Raised Ranch,2892,1,3,2,1,1,C,1,R1,Y,RR,G,M,8,W,1984,42.24675,-71.11317
1810435000,375000,348.84,1075,Cape,2424,1,2,1,0,1,N,1,R1,Y,CP,G,M,5,F,1950,42.24693,-71.11397
1810448000,412500,348.1,1185,Cape,2524,1,3,2,0,1,N,1,R1,Y,CP,G,W,7,W,1948,42.2465,-71.11438
1810459000,458000,192.44,2380,Conventional,4374,2,4,2,0,2,N,0,R2,Y,CV,G,M,9,W,1905,42.24801,-71.1162
1810551001,465000,180.16,2581,Conventional,4080,2.5,5,3,0,3,N,0,R3,Y,CV,G,W,12,W,1920,42.25103,-71.12033
1810693000,452500,269.35,1952,Colonial,3344,2,4,1,1,1,N,1,R1,Y,CL,L,W,7,W,1920,42.25083,-71.11204
1810762000,427800,323.36,1323,Colonial,1971,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,W,1945,42.24808,-71.11335
1810783000,535000,195.18,2741,Conventional,4240,2.5,6,3,1,1,N,0,R1,Y,CV,M,M,15,F,1900,42.24949,-71.11345
1810807000,475000,328.04,1448,Colonial,2336,2,3,1,1,1,N,1,R1,Y,CL,L,W,7,W,1930,42.24826,-71.11222
1810824000,411000,281.89,1458,Cape,3202,1,2,2,0,1,N,0,R1,Y,CP,G,W,5,W,1959,42.24946,-71.11107
1810837000,390000,400.41,974,Cape,2472,1,3,1,1,1,N,1,R1,Y,CP,G,M,6,W,1940,42.25113,-71.11078
1810845000,635000,276.09,2300,Colonial,3952,2,4,1,1,1,N,1,R1,Y,CL,H,W,8,W,1915,42.25014,-71.11063
1810870020,595000,209.36,2842,Tri?Level,4422,1,3,2,1,1,C,1,R1,N,TL,H,M,7,W,1993,42.25254,-71.11052
1810987000,399900,164.03,2438,Colonial,4280,2,4,1,1,1,N,1,R1,N,CL,G,W,9,F,1890,42.25488,-71.11511
1811067000,367500,238.17,1313,Colonial,2251,2,3,2,0,1,N,0,R1,N,CL,G,M,6,W,1930,42.25675,-71.11358
1811077000,505000,281.81,1792,Cape,3236,1.5,4,2,0,1,N,1,R1,Y,CP,G,M,7,W,1950,42.25678,-71.11266
1811150020,535000,283.97,1884,Colonial,3168,2,3,2,1,1,C,1,R1,Y,CL,G,F,7,F,2006,42.260098,-71.125271
1811158000,500000,161.5,3096,Two Fam Stack,5176,2,6,2,0,2,N,0,R2,N,TF,H,W,12,W,1920,42.25944,-71.12576
1811162000,460000,165.11,2322,Two Fam Stack,3827,2,4,2,0,2,N,0,R2,Y,TF,H,W,10,W,1920,42.25998,-71.1257
1811187000,500000,191.86,2606,Conventional,4440,2.5,3,3,0,2,N,0,R2,Y,CV,G,M,11,W,1920,42.25773,-71.1255
1811244000,348000,157.04,2216,Two Fam Stack,4316,2,5,2,0,2,N,0,R2,N,TF,G,W,12,W,1935,42.25891,-71.12626
1811300000,417000,238.29,1750,Colonial,2443,2,3,1,1,1,N,1,R1,Y,CL,G,M,9,W,1940,42.26318,-71.12693
1811306000,350000,347.22,1008,Colonial,1698,2,3,1,0,1,N,1,R1,Y,CL,G,M,6,W,1940,42.26368,-71.12662
1811594000,410000,215.56,1626,Colonial,2774,2,3,1,0,2,N,0,R1,N,CL,G,A,6,F,1900,42.25639,-71.12752
1811612000,419000,238.88,1754,Colonial,2960,2,3,2,0,1,C,0,R1,Y,CL,G,A,7,W,1880,42.25682,-71.12893
1811613000,510000,233.94,1822,Colonial,3154,2,4,2,1,1,C,1,R1,Y,CL,G,M,7,W,1880,42.25694,-71.12886
1811615000,540000,229.1,2357,Colonial,4334,2,6,2,1,1,N,1,R1,Y,CL,G,M,11,F,1900,42.25728,-71.1287
1811683000,615000,219.02,0,Colonial,0,0,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.256969,-71.129828
1811716000,368000,324.51,1134,Colonial,1824,2,2,2,0,1,N,0,R1,Y,CL,G,A,6,W,1925,42.25448,-71.13253
1811744000,370000,210.23,1760,Two Fam Stack,3040,2,4,2,0,2,N,0,R2,N,TF,H,M,10,F,1920,42.25454,-71.13127
1811880000,445000,179.65,2477,Conventional,3944,2.5,5,2,0,2,N,1,R2,N,CV,G,A,9,F,1920,42.25268,-71.12984
1811933000,380000,248.69,1528,Conventional,2802,1.5,3,1,0,1,N,0,R1,N,CV,G,M,6,W,1910,42.25376,-71.13255
1811983000,350000,354.25,988,Ranch,2263,1,2,2,0,1,N,2,R1,N,RN,G,W,6,F,1955,42.25092,-71.13536
1812009000,414500,252.13,1644,Colonial,2570,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,W,1920,42.25074,-71.13434
1812029000,440000,282.05,1816,Conventional,3328,2,4,1,0,1,N,1,R1,N,CL,G,M,7,W,1910,42.24848,-71.13247
1812058000,351000,254.16,1381,Cape,2950,1,3,1,0,1,N,1,R1,Y,CP,G,M,7,W,1950,42.25169,-71.13238
1812063000,369300,222.07,1663,Cape,3096,1.5,3,1,1,1,N,1,R1,Y,CP,G,W,6,W,1962,42.249391,-71.134017
1812256050,599900,208.15,2882,Colonial,4823,2,4,2,1,1,C,1,R1,Y,CL,G,F,8,F,2008,42.248904,-71.140768
1812256060,590000,194.59,3032,Colonial,4888,2,4,2,1,1,C,0,R1,N,CL,L,F,8,F,2010,42.24896,-71.140993
1812256100,582000,240.69,2418,Colonial,3800,2,4,2,1,1,C,0,R1,N,CL,G,M,8,F,2013,42.249214,-71.141775
1812256110,645000,188.05,0,Colonial,0,0,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.249356,-71.141846
